reference,amount,type,date
8148,6588.0,Tips,2016-03-14
9743,3739.0,Tips,2016-03-16
1946,1637.0,Salary,2016-03-18
4103,7019.0,Other,2016-03-19
5350,-5221.0,Groceries,2016-03-20
25,-870.0,Health Insurance,2016-03-21
6778,-952.0,Groceries,2016-03-21
1806,6421.0,Tips,2016-03-22
9853,406.0,Other,2016-03-23
2660,4301.0,Salary,2016-03-23
4959,-842.0,Leisure,2016-03-23
6022,-3195.0,Food,2016-03-25
7607,-1127.0,Groceries,2016-03-25
4209,-6134.0,Food,2016-03-26
5171,6677.0,Salary,2016-03-27
1170,4119.0,Tips,2016-03-30
5728,4625.0,Other,2016-03-31
6039,-4804.0,Investments,2016-04-01
6660,589.0,Other,2016-04-01
9755,-8097.0,Investments,2016-04-02
7709,8559.0,Salary,2016-04-04
5037,-147.0,Subscriptions,2016-04-06
8788,2891.0,Salary,2016-04-06
1548,7131.0,Other,2016-04-08
9570,-8775.0,Leisure,2016-04-09
7292,8601.0,Other,2016-04-09
8811,-730.0,Food,2016-04-10
6734,4390.0,Other,2016-04-10
787,5306.0,Other,2016-04-11
6181,-5758.0,Food,2016-04-11
9078,-5744.0,Groceries,2016-04-12
4340,-8532.0,Leisure,2016-04-13
2696,1656.0,Tips,2016-04-14
5667,-4629.0,Investments,2016-04-14
8797,4307.0,Tips,2016-04-14
490,3937.0,Other,2016-04-15
5095,-988.0,Leisure,2016-04-15
4882,9702.0,Other,2016-04-16
1078,316.0,Salary,2016-04-16
7445,-2860.0,Groceries,2016-04-17
4362,-9599.0,Groceries,2016-04-17
7748,8923.0,Tips,2016-04-18
6985,-8226.0,Investments,2016-04-18
4075,6872.0,Other,2016-04-21
6157,-8784.0,Food,2016-04-23
160,-4454.0,Health Insurance,2016-04-23
5801,-104.0,Investments,2016-04-24
1231,-5375.0,Investments,2016-04-24
7536,-3260.0,Food,2016-04-26
2839,4897.0,Tips,2016-04-26
5035,2731.0,Salary,2016-04-26
443,9756.0,Tips,2016-04-26
3373,535.0,Other,2016-04-27
6786,-8100.0,Food,2016-04-27
2097,-236.0,Groceries,2016-04-27
5976,-6348.0,Investments,2016-04-28
5517,4733.0,Salary,2016-05-01
1362,-5926.0,Investments,2016-05-03
4341,-2628.0,Food,2016-05-03
2102,-3487.0,Leisure,2016-05-05
2127,6262.0,Other,2016-05-05
1661,-7250.0,Food,2016-05-05
7170,5495.0,Other,2016-05-06
4283,-9504.0,Leisure,2016-05-07
7973,-4960.0,Subscriptions,2016-05-09
981,-6203.0,Groceries,2016-05-09
5167,8935.0,Tips,2016-05-09
4454,9053.0,Salary,2016-05-10
820,-7876.0,Leisure,2016-05-11
9325,1667.0,Tips,2016-05-11
1593,6874.0,Salary,2016-05-15
5143,-7580.0,Leisure,2016-05-16
8984,9373.0,Tips,2016-05-18
7317,-9901.0,Groceries,2016-05-18
695,9444.0,Other,2016-05-19
5853,-4272.0,Investments,2016-05-21
6218,-5872.0,Groceries,2016-05-21
1223,2552.0,Other,2016-05-22
5796,5630.0,Other,2016-05-22
7769,-7925.0,Groceries,2016-05-22
4048,-7118.0,Food,2016-05-22
3934,-3162.0,Health Insurance,2016-05-23
2908,5827.0,Other,2016-05-24
8001,5238.0,Tips,2016-05-25
2453,1129.0,Other,2016-05-26
1521,-7213.0,Investments,2016-05-26
2769,3029.0,Other,2016-05-26
9105,7678.0,Other,2016-05-28
4230,5516.0,Other,2016-05-28
2882,9003.0,Salary,2016-05-28
8964,2671.0,Other,2016-05-29
1523,3556.0,Tips,2016-05-29
4175,2429.0,Other,2016-05-30
7826,5555.0,Other,2016-05-30
1854,2397.0,Salary,2016-05-31
609,5767.0,Other,2016-06-01
690,9486.0,Other,2016-06-01
6430,-3229.0,Subscriptions,2016-06-02
4124,6129.0,Tips,2016-06-03
718,467.0,Salary,2016-06-03
7815,6343.0,Salary,2016-06-04
1221,-5430.0,Subscriptions,2016-06-06
541,2155.0,Other,2016-06-06
7964,9981.0,Salary,2016-06-09
9760,7379.0,Other,2016-06-09
4524,8459.0,Salary,2016-06-10
8703,8519.0,Other,2016-06-10
8617,-5939.0,Subscriptions,2016-06-11
4383,-4435.0,Leisure,2016-06-12
9514,-7772.0,Food,2016-06-12
9779,3957.0,Salary,2016-06-13
2763,-6432.0,Health Insurance,2016-06-13
3502,-2304.0,Subscriptions,2016-06-14
1507,-1039.0,Subscriptions,2016-06-14
5199,2850.0,Tips,2016-06-15
6069,8791.0,Tips,2016-06-15
8381,-6245.0,Leisure,2016-06-17
6212,5578.0,Salary,2016-06-19
8908,-3704.0,Leisure,2016-06-19
9298,7100.0,Salary,2016-06-21
6169,-6029.0,Leisure,2016-06-21
2387,3371.0,Tips,2016-06-21
2800,-6179.0,Investments,2016-06-23
5141,-6854.0,Groceries,2016-06-23
7687,-8192.0,Health Insurance,2016-06-24
2249,-3471.0,Food,2016-06-25
444,-7647.0,Subscriptions,2016-06-25
7551,2223.0,Salary,2016-06-26
4025,-965.0,Investments,2016-06-27
9972,7849.0,Other,2016-06-27
6423,8840.0,Salary,2016-06-30
3099,8573.0,Other,2016-06-30
8278,2125.0,Salary,2016-07-01
2343,7965.0,Salary,2016-07-02
6226,-9606.0,Investments,2016-07-03
4348,-12.0,Leisure,2016-07-04
454,-9501.0,Leisure,2016-07-04
7224,2604.0,Other,2016-07-05
263,-2500.0,Food,2016-07-07
2314,324.0,Salary,2016-07-07
2491,-7000.0,Leisure,2016-07-08
944,6611.0,Other,2016-07-08
143,7870.0,Salary,2016-07-08
1176,6446.0,Tips,2016-07-09
8114,-7904.0,Food,2016-07-10
7248,316.0,Other,2016-07-11
3744,9432.0,Tips,2016-07-11
3824,-3783.0,Food,2016-07-13
1647,-4007.0,Investments,2016-07-15
1568,82.0,Other,2016-07-17
8346,5351.0,Other,2016-07-18
1528,244.0,Salary,2016-07-18
4345,8639.0,Other,2016-07-18
1171,-2431.0,Groceries,2016-07-19
4904,-3802.0,Leisure,2016-07-19
8832,-4544.0,Subscriptions,2016-07-20
1738,-3376.0,Subscriptions,2016-07-21
8098,-9937.0,Health Insurance,2016-07-21
3545,-6536.0,Health Insurance,2016-07-22
5964,-9278.0,Subscriptions,2016-07-23
6149,-9098.0,Leisure,2016-07-26
7098,-6653.0,Food,2016-07-27
7728,4685.0,Salary,2016-07-27
8452,-1163.0,Health Insurance,2016-07-28
510,-500.0,Investments,2016-07-28
9417,-3914.0,Investments,2016-07-28
2952,933.0,Tips,2016-07-29
387,-2887.0,Investments,2016-07-30
6420,6099.0,Salary,2016-07-31
2661,-3929.0,Food,2016-08-02
5887,-2859.0,Health Insurance,2016-08-03
780,-3738.0,Leisure,2016-08-03
1714,-6798.0,Leisure,2016-08-04
156,-3310.0,Subscriptions,2016-08-08
3846,6598.0,Tips,2016-08-08
5797,-1020.0,Leisure,2016-08-08
585,-3341.0,Groceries,2016-08-08
9838,900.0,Other,2016-08-09
4449,523.0,Tips,2016-08-10
3370,-5502.0,Health Insurance,2016-08-12
1030,3914.0,Salary,2016-08-12
2091,-8029.0,Subscriptions,2016-08-12
9051,-4980.0,Health Insurance,2016-08-14
2368,-4189.0,Groceries,2016-08-15
8605,-5066.0,Subscriptions,2016-08-18
5978,-4307.0,Leisure,2016-08-18
170,5082.0,Other,2016-08-19
253,-2596.0,Food,2016-08-19
273,7812.0,Other,2016-08-21
1588,-539.0,Leisure,2016-08-22
3444,9861.0,Other,2016-08-23
8715,1971.0,Salary,2016-08-25
6817,-8763.0,Investments,2016-08-25
6706,-9426.0,Groceries,2016-08-25
4764,-9025.0,Groceries,2016-08-25
3605,5423.0,Salary,2016-08-25
2281,-7377.0,Food,2016-08-27
535,-8368.0,Food,2016-08-28
351,6902.0,Salary,2016-08-28
357,-9450.0,Food,2016-08-29
4151,-6381.0,Health Insurance,2016-08-29
5159,5377.0,Other,2016-08-30
7218,979.0,Tips,2016-08-31
8427,8286.0,Tips,2016-08-31
1679,-1808.0,Investments,2016-09-01
6341,1964.0,Other,2016-09-02
8609,631.0,Salary,2016-09-02
5531,-7683.0,Health Insurance,2016-09-02
9276,8378.0,Salary,2016-09-04
7025,-5454.0,Groceries,2016-09-05
1242,2754.0,Salary,2016-09-06
4321,1231.0,Other,2016-09-07
7856,6698.0,Other,2016-09-08
1772,3559.0,Other,2016-09-09
7580,8478.0,Salary,2016-09-10
5301,-4517.0,Investments,2016-09-11
6586,6993.0,Other,2016-09-13
5036,3380.0,Other,2016-09-15
1682,682.0,Salary,2016-09-17
637,-9012.0,Health Insurance,2016-09-17
185,-5995.0,Subscriptions,2016-09-18
8995,-1960.0,Food,2016-09-19
2815,5083.0,Salary,2016-09-21
8904,-7253.0,Subscriptions,2016-09-22
6124,9541.0,Salary,2016-09-22
5794,6734.0,Tips,2016-09-22
61,5353.0,Tips,2016-09-23
2717,-4662.0,Groceries,2016-09-25
9118,1062.0,Tips,2016-09-26
7921,-951.0,Subscriptions,2016-09-28
6148,-9327.0,Leisure,2016-09-28
5512,-4139.0,Groceries,2016-09-29
8567,8607.0,Other,2016-10-01
946,8332.0,Other,2016-10-02
6694,-4515.0,Subscriptions,2016-10-04
4476,3189.0,Tips,2016-10-04
1932,-3187.0,Groceries,2016-10-04
9300,-8611.0,Health Insurance,2016-10-04
3249,7361.0,Tips,2016-10-05
6805,3140.0,Salary,2016-10-07
2109,8101.0,Tips,2016-10-07
6284,-1708.0,Groceries,2016-10-07
8743,2718.0,Tips,2016-10-08
1424,6776.0,Tips,2016-10-08
5545,-92.0,Groceries,2016-10-09
8643,9300.0,Other,2016-10-10
7758,-8700.0,Health Insurance,2016-10-10
8353,8713.0,Other,2016-10-13
6728,9692.0,Tips,2016-10-13
4381,-9035.0,Food,2016-10-14
8613,-2550.0,Health Insurance,2016-10-14
8120,-6147.0,Food,2016-10-14
123,-3312.0,Subscriptions,2016-10-15
5893,5502.0,Other,2016-10-15
8181,4341.0,Other,2016-10-15
704,9457.0,Other,2016-10-16
7697,7527.0,Tips,2016-10-21
8085,1225.0,Other,2016-10-22
1995,2236.0,Tips,2016-10-22
7278,8438.0,Other,2016-10-22
9583,-7138.0,Food,2016-10-22
5591,9248.0,Other,2016-10-23
3095,-2841.0,Food,2016-10-23
3724,8890.0,Salary,2016-10-24
2830,1746.0,Tips,2016-10-25
3636,4181.0,Salary,2016-10-26
9379,8429.0,Other,2016-10-27
9874,-2840.0,Investments,2016-10-28
4826,4062.0,Tips,2016-10-28
7528,4192.0,Other,2016-11-03
5091,1940.0,Tips,2016-11-05
9713,-9264.0,Investments,2016-11-05
6161,4858.0,Tips,2016-11-06
3690,-9294.0,Health Insurance,2016-11-07
7831,5309.0,Salary,2016-11-08
2604,-2990.0,Groceries,2016-11-10
2046,-9688.0,Investments,2016-11-11
4416,-4246.0,Health Insurance,2016-11-12
39,-1102.0,Investments,2016-11-12
2059,2780.0,Tips,2016-11-13
3615,-8850.0,Investments,2016-11-20
9699,1954.0,Other,2016-11-23
6142,-5309.0,Investments,2016-11-25
4243,696.0,Other,2016-11-25
5336,8173.0,Other,2016-11-26
1938,3391.0,Other,2016-11-26
8672,-3802.0,Health Insurance,2016-11-27
3023,-7171.0,Health Insurance,2016-11-29
5497,25.0,Tips,2016-11-29
456,-9292.0,Investments,2016-11-29
9167,8628.0,Other,2016-11-30
1002,4101.0,Salary,2016-12-01
2963,2998.0,Tips,2016-12-02
2976,9985.0,Tips,2016-12-05
124,-9807.0,Subscriptions,2016-12-06
7349,-7561.0,Groceries,2016-12-07
4943,-7773.0,Health Insurance,2016-12-07
9791,-61.0,Groceries,2016-12-09
4593,-2055.0,Investments,2016-12-09
5524,8600.0,Tips,2016-12-09
7526,-8810.0,Leisure,2016-12-09
8088,5399.0,Tips,2016-12-11
9002,-1965.0,Leisure,2016-12-11
4609,528.0,Salary,2016-12-13
1979,-9983.0,Groceries,2016-12-13
144,-870.0,Leisure,2016-12-14
3889,2610.0,Tips,2016-12-14
5775,-6506.0,Health Insurance,2016-12-17
6084,-1385.0,Leisure,2016-12-18
3847,3279.0,Salary,2016-12-19
9474,-7816.0,Leisure,2016-12-20
7796,9536.0,Salary,2016-12-22
2675,-1630.0,Investments,2016-12-23
6659,5860.0,Tips,2016-12-24
3075,-1741.0,Leisure,2016-12-25
1845,5072.0,Other,2016-12-27
2662,-6974.0,Food,2016-12-27
3858,8487.0,Salary,2016-12-27
1910,3912.0,Other,2016-12-29
1182,-8224.0,Subscriptions,2016-12-29
6882,1728.0,Salary,2016-12-29
6583,5773.0,Tips,2016-12-29
842,7305.0,Salary,2016-12-30
8757,-568.0,Investments,2016-12-30
6458,-1281.0,Health Insurance,2016-12-31
581,8799.0,Other,2016-12-31
6687,-3410.0,Leisure,2016-12-31
9472,2652.0,Other,2016-12-31
6402,-3157.0,Groceries,2016-12-31
7293,-4405.0,Food,2016-12-31
5136,4732.0,Salary,2017-01-01
2879,8329.0,Tips,2017-01-02
7846,2127.0,Other,2017-01-03
3951,3191.0,Other,2017-01-04
4079,-4848.0,Subscriptions,2017-01-04
9561,-2421.0,Leisure,2017-01-04
743,-2721.0,Subscriptions,2017-01-04
9351,-4901.0,Groceries,2017-01-05
1391,7630.0,Salary,2017-01-05
1446,7372.0,Tips,2017-01-06
3992,-5294.0,Groceries,2017-01-07
9137,-3560.0,Investments,2017-01-08
7969,-7708.0,Groceries,2017-01-08
575,-2339.0,Food,2017-01-08
8521,8352.0,Tips,2017-01-09
2858,455.0,Other,2017-01-09
5746,-5317.0,Groceries,2017-01-09
1083,8146.0,Tips,2017-01-10
8835,5405.0,Salary,2017-01-10
7643,-2230.0,Groceries,2017-01-12
1898,9402.0,Other,2017-01-13
9241,-6612.0,Leisure,2017-01-15
3061,8919.0,Tips,2017-01-15
6574,-2108.0,Groceries,2017-01-15
2203,8214.0,Tips,2017-01-16
318,1344.0,Salary,2017-01-17
9730,7056.0,Other,2017-01-18
8416,-4849.0,Investments,2017-01-18
5884,7878.0,Other,2017-01-18
6737,6093.0,Other,2017-01-20
5970,-1962.0,Groceries,2017-01-20
9956,-8310.0,Groceries,2017-01-21
3773,5607.0,Salary,2017-01-22
7448,-2137.0,Subscriptions,2017-01-23
9643,6731.0,Other,2017-01-25
4233,9886.0,Tips,2017-01-25
7154,-242.0,Investments,2017-01-26
8414,-2683.0,Food,2017-01-29
1307,3395.0,Other,2017-01-29
8896,-3044.0,Investments,2017-01-29
1473,-2244.0,Investments,2017-01-30
3790,-8646.0,Groceries,2017-01-31
6030,192.0,Tips,2017-01-31
4105,-5332.0,Leisure,2017-01-31
8630,-9309.0,Groceries,2017-01-31
8614,6467.0,Salary,2017-02-01
5578,9258.0,Salary,2017-02-02
5682,4178.0,Tips,2017-02-03
4086,-9678.0,Groceries,2017-02-04
113,9310.0,Tips,2017-02-05
1169,-3155.0,Subscriptions,2017-02-06
7049,6857.0,Other,2017-02-07
5934,8977.0,Other,2017-02-08
4788,-2351.0,Subscriptions,2017-02-08
5393,5552.0,Other,2017-02-10
132,1071.0,Salary,2017-02-10
5376,7148.0,Other,2017-02-11
8258,-4347.0,Leisure,2017-02-12
5148,-6995.0,Groceries,2017-02-12
5779,-6665.0,Subscriptions,2017-02-12
7063,-1528.0,Groceries,2017-02-12
2611,-3161.0,Groceries,2017-02-13
2138,-1349.0,Food,2017-02-14
3457,4291.0,Other,2017-02-14
7384,6546.0,Salary,2017-02-14
9789,-408.0,Investments,2017-02-16
7727,6385.0,Other,2017-02-17
1612,-3788.0,Groceries,2017-02-18
8048,-8414.0,Investments,2017-02-18
4051,7196.0,Tips,2017-02-19
4047,-1082.0,Subscriptions,2017-02-23
9756,2902.0,Other,2017-02-25
1862,5598.0,Salary,2017-02-25
1962,9158.0,Other,2017-02-25
8,-2734.0,Leisure,2017-02-26
2052,510.0,Salary,2017-02-26
8060,6120.0,Salary,2017-02-27
3559,5935.0,Tips,2017-02-27
205,-9444.0,Food,2017-02-28
2048,73.0,Tips,2017-03-02
3116,-8473.0,Health Insurance,2017-03-03
7731,-6886.0,Leisure,2017-03-03
7135,-5537.0,Leisure,2017-03-03
5612,-2327.0,Food,2017-03-05
2529,9396.0,Salary,2017-03-05
8941,-558.0,Subscriptions,2017-03-05
9462,1783.0,Tips,2017-03-06
6112,1416.0,Other,2017-03-08
5227,5898.0,Other,2017-03-08
2565,903.0,Other,2017-03-09
8077,1675.0,Salary,2017-03-10
6847,-1783.0,Food,2017-03-10
2335,4806.0,Salary,2017-03-13
1428,-7091.0,Health Insurance,2017-03-13
6335,4962.0,Salary,2017-03-14
9619,2863.0,Tips,2017-03-14
9204,577.0,Tips,2017-03-14
2755,-2612.0,Health Insurance,2017-03-17
5818,3160.0,Tips,2017-03-19
8227,7498.0,Tips,2017-03-22
7402,3530.0,Tips,2017-03-23
3141,-3595.0,Groceries,2017-03-24
4606,8007.0,Other,2017-03-24
3645,-9257.0,Investments,2017-03-25
3932,4540.0,Salary,2017-03-30
5356,-627.0,Investments,2017-03-30
7618,-2045.0,Leisure,2017-03-31
8010,-2875.0,Health Insurance,2017-03-31
2487,8111.0,Other,2017-04-01
1802,4251.0,Tips,2017-04-01
5482,2205.0,Tips,2017-04-02
2429,-8225.0,Leisure,2017-04-02
740,2710.0,Other,2017-04-03
6852,-700.0,Leisure,2017-04-04
7369,5053.0,Tips,2017-04-04
4543,-4894.0,Leisure,2017-04-04
4832,8730.0,Other,2017-04-04
7096,-9119.0,Food,2017-04-04
4474,-8183.0,Health Insurance,2017-04-05
7415,-4427.0,Health Insurance,2017-04-07
5353,-5618.0,Subscriptions,2017-04-07
1036,-5391.0,Health Insurance,2017-04-07
4178,-7239.0,Investments,2017-04-08
3710,-2049.0,Leisure,2017-04-08
8370,-9392.0,Health Insurance,2017-04-11
1900,-2937.0,Groceries,2017-04-11
555,3859.0,Tips,2017-04-11
2522,4014.0,Salary,2017-04-15
6111,1482.0,Tips,2017-04-15
264,8389.0,Tips,2017-04-15
9075,-1528.0,Investments,2017-04-16
8188,788.0,Other,2017-04-17
4569,-37.0,Leisure,2017-04-17
6264,1434.0,Salary,2017-04-17
8379,-1739.0,Investments,2017-04-18
364,1071.0,Tips,2017-04-18
7646,-1459.0,Food,2017-04-21
5508,6898.0,Salary,2017-04-22
5952,-6537.0,Food,2017-04-22
3568,-4180.0,Food,2017-04-22
268,1152.0,Other,2017-04-22
3380,-9997.0,Food,2017-04-23
3122,2394.0,Other,2017-04-24
1199,-4085.0,Subscriptions,2017-04-24
9074,7161.0,Other,2017-04-25
3787,-548.0,Leisure,2017-04-25
3260,9501.0,Salary,2017-04-26
4290,516.0,Tips,2017-04-29
2116,-2908.0,Food,2017-04-29
8038,1587.0,Other,2017-04-29
8467,-3777.0,Food,2017-04-30
5331,-9897.0,Food,2017-04-30
3468,6006.0,Salary,2017-05-02
1846,3193.0,Tips,2017-05-02
1294,901.0,Other,2017-05-04
4181,-5321.0,Health Insurance,2017-05-06
3761,-3375.0,Groceries,2017-05-06
2710,1739.0,Other,2017-05-07
2535,738.0,Tips,2017-05-09
3066,9855.0,Other,2017-05-09
385,792.0,Tips,2017-05-09
7759,-5191.0,Subscriptions,2017-05-10
228,-9511.0,Subscriptions,2017-05-11
7984,-5458.0,Food,2017-05-14
8795,829.0,Other,2017-05-15
1187,-5491.0,Health Insurance,2017-05-15
8800,-8811.0,Food,2017-05-16
3278,6753.0,Other,2017-05-16
6176,1701.0,Other,2017-05-17
9028,-5270.0,Investments,2017-05-17
2584,-9797.0,Groceries,2017-05-18
1148,1451.0,Tips,2017-05-19
9520,5046.0,Tips,2017-05-21
8627,-7244.0,Investments,2017-05-21
990,1648.0,Salary,2017-05-22
1086,-2594.0,Health Insurance,2017-05-22
1546,9740.0,Other,2017-05-23
9593,4802.0,Other,2017-05-23
4123,-5664.0,Subscriptions,2017-05-24
1703,-2478.0,Health Insurance,2017-05-25
5,2383.0,Other,2017-05-25
6168,-9372.0,Groceries,2017-05-25
9177,4405.0,Other,2017-05-26
9667,-7461.0,Investments,2017-05-26
6501,-1772.0,Subscriptions,2017-05-27
6767,4559.0,Tips,2017-05-27
6344,-1119.0,Investments,2017-05-29
451,768.0,Salary,2017-05-30
8664,1890.0,Salary,2017-05-31
867,6349.0,Salary,2017-05-31
8139,4577.0,Salary,2017-05-31
5184,815.0,Salary,2017-05-31
5600,9034.0,Salary,2017-06-01
2615,7969.0,Other,2017-06-02
2473,-5380.0,Subscriptions,2017-06-03
5065,-7599.0,Investments,2017-06-04
9704,-311.0,Health Insurance,2017-06-05
2779,-5330.0,Leisure,2017-06-06
969,2121.0,Salary,2017-06-06
4631,1234.0,Other,2017-06-06
1011,-8316.0,Subscriptions,2017-06-06
9564,1158.0,Tips,2017-06-07
8396,-1645.0,Health Insurance,2017-06-07
9355,-938.0,Food,2017-06-07
3886,3247.0,Salary,2017-06-07
100,-187.0,Leisure,2017-06-08
2027,-2559.0,Health Insurance,2017-06-09
1302,-4796.0,Subscriptions,2017-06-09
719,9038.0,Tips,2017-06-09
6837,-2256.0,Investments,2017-06-10
8019,7597.0,Salary,2017-06-10
2853,-319.0,Groceries,2017-06-11
9675,7935.0,Tips,2017-06-12
6895,8690.0,Salary,2017-06-12
7013,8844.0,Salary,2017-06-13
3151,-9569.0,Groceries,2017-06-15
8509,3367.0,Tips,2017-06-17
7380,8742.0,Other,2017-06-19
4999,-3672.0,Investments,2017-06-20
9006,-6094.0,Leisure,2017-06-23
601,3130.0,Tips,2017-06-24
8415,8590.0,Other,2017-06-25
9626,256.0,Salary,2017-06-26
1470,428.0,Tips,2017-06-27
918,3007.0,Tips,2017-06-28
1734,810.0,Salary,2017-07-01
9238,6424.0,Other,2017-07-01
639,742.0,Other,2017-07-04
1753,-7456.0,Groceries,2017-07-04
470,-4317.0,Subscriptions,2017-07-04
2541,5587.0,Salary,2017-07-05
3859,-9333.0,Subscriptions,2017-07-05
9666,-5942.0,Health Insurance,2017-07-05
1616,2484.0,Tips,2017-07-06
2025,3143.0,Other,2017-07-09
7394,326.0,Other,2017-07-09
1778,-4001.0,Groceries,2017-07-09
751,9937.0,Salary,2017-07-09
4617,1521.0,Other,2017-07-10
4679,4369.0,Salary,2017-07-10
7260,-2891.0,Food,2017-07-10
8978,5567.0,Tips,2017-07-10
2062,-1262.0,Food,2017-07-11
4167,-3398.0,Health Insurance,2017-07-11
8000,-1295.0,Groceries,2017-07-12
7557,9778.0,Other,2017-07-12
9383,-9132.0,Food,2017-07-14
1056,9090.0,Tips,2017-07-15
9439,1588.0,Other,2017-07-16
6553,6408.0,Salary,2017-07-17
3436,9.0,Tips,2017-07-17
3579,-4442.0,Groceries,2017-07-19
1126,-6136.0,Leisure,2017-07-21
5098,5643.0,Tips,2017-07-25
3537,-2681.0,Food,2017-07-25
1374,-1131.0,Health Insurance,2017-07-26
5769,8662.0,Salary,2017-07-26
6250,-5013.0,Leisure,2017-07-27
6462,438.0,Tips,2017-07-27
277,6014.0,Salary,2017-07-28
6661,6273.0,Tips,2017-07-28
9434,5706.0,Tips,2017-07-29
1628,-3320.0,Groceries,2017-07-29
7371,-5395.0,Groceries,2017-08-01
9694,2531.0,Tips,2017-08-02
1951,2142.0,Other,2017-08-03
3891,-8209.0,Investments,2017-08-04
8298,-2549.0,Leisure,2017-08-05
5549,-9795.0,Subscriptions,2017-08-06
4234,8736.0,Tips,2017-08-06
5153,-4787.0,Food,2017-08-06
9115,6321.0,Other,2017-08-07
5716,-8992.0,Subscriptions,2017-08-08
9766,2233.0,Other,2017-08-10
2903,-3068.0,Subscriptions,2017-08-11
5190,262.0,Tips,2017-08-12
6766,-8065.0,Food,2017-08-13
7805,-3410.0,Food,2017-08-13
9062,1197.0,Salary,2017-08-14
2486,-9646.0,Health Insurance,2017-08-14
1744,-7943.0,Health Insurance,2017-08-16
5505,-3823.0,Groceries,2017-08-17
7050,3395.0,Salary,2017-08-18
7300,6423.0,Other,2017-08-20
371,9668.0,Tips,2017-08-20
1342,5295.0,Other,2017-08-20
8224,5485.0,Tips,2017-08-21
3883,-7631.0,Subscriptions,2017-08-25
2353,2090.0,Other,2017-08-27
9335,-649.0,Groceries,2017-08-28
9705,-4342.0,Subscriptions,2017-08-29
2411,5755.0,Tips,2017-08-29
3685,-3796.0,Leisure,2017-08-29
4500,-6653.0,Leisure,2017-08-30
8736,-7371.0,Investments,2017-08-31
9498,7375.0,Other,2017-09-02
9026,-8854.0,Investments,2017-09-02
562,3145.0,Tips,2017-09-04
7480,-9531.0,Groceries,2017-09-06
2628,7107.0,Tips,2017-09-06
8914,-1475.0,Food,2017-09-06
6090,8024.0,Salary,2017-09-07
3516,1740.0,Other,2017-09-08
9441,6805.0,Salary,2017-09-11
814,1673.0,Other,2017-09-12
4682,8537.0,Other,2017-09-13
4739,-3621.0,Leisure,2017-09-15
1614,-6259.0,Leisure,2017-09-15
8891,161.0,Other,2017-09-16
2824,-9330.0,Leisure,2017-09-16
6327,778.0,Salary,2017-09-18
8735,-8070.0,Leisure,2017-09-19
6116,-9480.0,Food,2017-09-19
3030,-5207.0,Groceries,2017-09-19
5557,-4520.0,Subscriptions,2017-09-21
286,3542.0,Other,2017-09-21
9091,8862.0,Tips,2017-09-23
6526,-4415.0,Groceries,2017-09-23
8014,5403.0,Salary,2017-09-23
9579,-7501.0,Investments,2017-09-24
5744,-2327.0,Investments,2017-09-24
724,3001.0,Other,2017-09-25
3476,-797.0,Food,2017-09-25
7093,1303.0,Other,2017-09-26
5225,9208.0,Tips,2017-09-26
7342,1544.0,Other,2017-09-28
6920,7234.0,Tips,2017-09-28
4239,-2962.0,Leisure,2017-09-28
1477,9059.0,Salary,2017-09-29
7704,-7359.0,Leisure,2017-09-30
5673,129.0,Tips,2017-09-30
2964,-9955.0,Groceries,2017-10-01
7177,3030.0,Other,2017-10-01
862,-7131.0,Food,2017-10-02
3906,7763.0,Other,2017-10-02
897,-7837.0,Groceries,2017-10-03
2665,-9033.0,Health Insurance,2017-10-04
4775,9490.0,Other,2017-10-05
5834,1175.0,Salary,2017-10-05
7886,8014.0,Salary,2017-10-06
1887,-648.0,Food,2017-10-07
9768,-3294.0,Investments,2017-10-08
2415,4870.0,Salary,2017-10-08
8756,4369.0,Tips,2017-10-09
2246,-6684.0,Investments,2017-10-09
3613,-7258.0,Leisure,2017-10-09
2148,-1998.0,Investments,2017-10-10
1382,-25.0,Food,2017-10-10
2166,-1144.0,Investments,2017-10-10
7340,-8947.0,Food,2017-10-14
4637,2357.0,Salary,2017-10-16
1864,-1810.0,Leisure,2017-10-17
4565,7324.0,Tips,2017-10-17
5424,5214.0,Other,2017-10-18
7406,-9815.0,Groceries,2017-10-18
3701,1755.0,Tips,2017-10-19
6860,2358.0,Other,2017-10-20
5434,1358.0,Other,2017-10-21
53,701.0,Salary,2017-10-21
602,-2454.0,Groceries,2017-10-21
134,-4642.0,Leisure,2017-10-23
1494,-1891.0,Leisure,2017-10-23
5619,-8886.0,Groceries,2017-10-23
7418,9681.0,Other,2017-10-23
6951,-9176.0,Groceries,2017-10-23
9549,7351.0,Other,2017-10-23
8529,-1811.0,Subscriptions,2017-10-24
8734,3132.0,Tips,2017-10-25
5280,6003.0,Salary,2017-10-27
1020,5352.0,Tips,2017-10-28
2187,852.0,Other,2017-10-28
6146,-8568.0,Investments,2017-10-29
1155,4575.0,Tips,2017-10-30
6820,-2279.0,Investments,2017-10-30
3201,-7080.0,Subscriptions,2017-10-31
6211,5202.0,Tips,2017-10-31
3104,-2154.0,Groceries,2017-10-31
6700,9643.0,Salary,2017-10-31
4572,4694.0,Other,2017-11-01
6686,3687.0,Other,2017-11-01
173,-7162.0,Subscriptions,2017-11-02
1724,-2707.0,Leisure,2017-11-02
2955,1257.0,Tips,2017-11-03
7656,-6209.0,Food,2017-11-03
3673,7105.0,Tips,2017-11-03
